stop_id,stop_name,stop_lat,stop_lon
ST_52387,"Kuřim, Prefa",49.318359,16.546957
ST_52388,"Kuřim, zámek",49.297348,16.524288
ST_52389,"Kuřim, golfové hřiště",49.278706,16.526127
ST_52390,Jinačovice,49.267723,16.527344
ST_52391,"Jinačovice, Chaloupky",49.264603,16.527256
ST_52392,"Rozdrojovice, Na Březině",49.254364,16.516596
ST_52393,"Rozdrojovice, Na dědině",49.255169,16.510942
ST_52394,"Rozdrojovice, Obecnice",49.252937,16.512518
ST_52395,"Rozdrojovice, rekreační středisko",49.248169,16.519247
ST_52396,"Brno, U Luhu",49.239166,16.530090
ST_52397,"Brno, U památníku",49.235977,16.527994
ST_52398,"Brno, Pod Mniší horou",49.227402,16.534252
ST_52399,"Brno, Kamenolom",49.221928,16.536894
ST_52400,Moravské Knínice,49.293163,16.503428
ST_52401,"Moravské Knínice, Podhájí",49.292660,16.477428
ST_52402,"Lažánky, Holasice, rozcestí",49.276394,16.405497
ST_52403,"Lažánky, hotel",49.281055,16.391306
ST_52404,"Lažánky, šachty",49.280903,16.373446
ST_52405,Maršov,49.283421,16.360229
ST_52406,"Maršov, Vobůrka",49.284481,16.354984
ST_52407,Braníškov,49.294720,16.342831
ST_52408,"Deblín, myslivna",49.311729,16.329739
ST_52409,"Deblín, zemědělské družstvo",49.318813,16.337791
ST_52410,"Deblín, obecní úřad",49.320404,16.345812
ST_52411,"Deblín, Pod cihelnou",49.322102,16.350948
ST_52412,"Úsuší, Čížky",49.328003,16.366762
ST_52413,"Nelepeč, Žernůvka",49.333126,16.387766
ST_52414,"Vohančice, Závist",49.334312,16.400099
ST_52415,"Tišnov, Trnec",49.336273,16.441296
ST_52416,"Drásov, náměstí",49.331627,16.478289
ST_52417,"Čebín, vápenka",49.318150,16.491674
ST_52418,"Kuřim, škola Jungmannova",49.304195,16.528444
ST_52419,Úsuší,49.334511,16.355700
ST_52420,"Kuřim, Záhoří",49.306911,16.545475
ST_52421,"Veverská Bítýška, Vápenice",49.244957,16.445980
ST_52422,"Brno, Nové Dvory",49.251480,16.450321
ST_52423,"Brno, Hrad Veveří",49.254539,16.461517
ST_52424,"Brno, Lávka Pod Hradem",49.260159,16.465290
ST_52425,"Brno, Obora",49.255527,16.476006
ST_52426,"Brno, Jelenice",49.250710,16.485159
ST_52427,"Brno, Rokle",49.245682,16.496136
ST_52428,"Brno, Kozí horka",49.236500,16.504572
ST_52429,"Brno, Rakovec",49.227806,16.508535
ST_52430,"Brno, Podkomorská",49.225483,16.513573
ST_52431,"Brno, Rakovecká",49.226048,16.518757
ST_52432,"Brno, Přístaviště",49.228230,16.522305
ST_52433,"Brno, Zoologická zahrada",49.227772,16.531578
ST_52434,"Brno, U Matky Boží",49.254192,16.453255
ST_52435,"Veverská Bítýška, rozcestí Mečkov",49.261051,16.443674
ST_52436,"Brno, Náměstí 28. dubna",49.225750,16.531631
ST_52437,"Brno, Vondrákova",49.221375,16.528614
ST_52438,"Brno, Wollmanova",49.222191,16.522638
ST_52439,"Brno, Ondrouškova",49.217594,16.517246
ST_52440,"Brno, Ečerova",49.218243,16.509266
ST_52441,"Brno, Ruda",49.220444,16.501928
ST_52442,"Brno, Žebětínský rybník",49.215321,16.493586
ST_52443,"Brno, Drdy",49.209415,16.492426
ST_52444,"Brno, Křivánkovo náměstí",49.207031,16.487556
ST_52445,"Brno, Žebětín, hřbitov",49.204636,16.487305
ST_52446,"Brno, Borovník",49.198486,16.499739
ST_52447,"Troubsko, Veselka",49.176502,16.503807
ST_52448,"Popůvky, Vintrovna",49.181484,16.490772
ST_52449,"Popůvky, Náves",49.178185,16.487946
ST_52450,"Troubsko, obecní úřad",49.170910,16.506306
ST_52451,"Troubsko, Nová",49.166763,16.518608
ST_52452,"Brno, Pražská",49.173477,16.531544
ST_52453,"Brno, Skalní",49.174240,16.536133
ST_52454,"Brno, Jemelkova",49.173248,16.548706
ST_52455,"Brno, Pod nemocnicí",49.172180,16.568989
ST_52456,"Brno, Osová",49.168900,16.566767
ST_52457,"Brno, Kosmonautů",49.167065,16.567734
ST_52458,"Brno, Svah",49.165062,16.567842
ST_52459,"Brno, Čermákova",49.164345,16.565104
ST_52460,"Brno, Točná",49.164753,16.561586
ST_52461,"Brno, Pod dálnicí",49.163525,16.555281
ST_52462,"Ostopovice, Branky",49.159939,16.548609
ST_52463,"Ostopovice, rozcestí",49.163090,16.542837
ST_52464,"Ostopovice, smyčka",49.164387,16.540834
ST_52465,"Moravany, Hlavní",49.147163,16.578724
ST_52466,"Moravany, Bohunická cesta",49.150948,16.583639
ST_52467,"Brno, Rozhraní",49.155777,16.592203
ST_52468,"Brno, Heršpická",49.170364,16.599630
ST_52469,"Moravany, Nebovidská",49.147984,16.569237
ST_52470,"Brno, U hřiště",49.166012,16.558615
ST_52471,"Brno, Valašská",49.166744,16.562866
ST_52472,"Brno, Svážná",49.173477,16.553446
ST_52473,"Brno, Hoštická",49.173824,16.528135
ST_52474,"Brno, Laštůvkova",49.220367,16.525724
ST_52475,"Brno, Mácova",49.265804,16.569124
ST_52476,"Kuřim, Podlesí",49.305019,16.556747
ST_52477,"Brno, NC Královo Pole",49.217571,16.607100
ST_52478,"Svatoslav, hájenka",49.311657,16.315907
ST_52479,"Svatoslav, horní konec",49.304096,16.312546
ST_52480,"Svatoslav, obecní úřad",49.301605,16.308603
ST_52481,"Tišnov, Kukýrna",49.352512,16.425461
ST_52482,"Tišnov, Lomnická",49.355381,16.428726
ST_52483,"Lomnička, obecní úřad",49.367905,16.429825
ST_52484,Šerkovice,49.385975,16.429794
ST_52485,"Lomnice, Řepka",49.386295,16.412416
ST_52486,Heroltice,49.311649,16.412857
ST_52487,"Skalička, chaloupky",49.357479,16.521580
ST_52488,"Skalička, hostinec",49.358295,16.514418
ST_52489,Všechovice,49.357502,16.494356
ST_52490,"Drásov, most",49.337673,16.480024
ST_52491,"Drásov, kostel",49.332348,16.477896
ST_52492,"Čebín, náměstí",49.312885,16.477449
ST_52493,"Malhostovice, náměstí",49.333385,16.501989
ST_52494,"Malhostovice, Nuzířov",49.343708,16.521822
ST_52495,Strhaře,49.435562,16.436468
ST_52496,"Strhaře, Žleby, pila",49.429935,16.428152
ST_52497,"Strhaře, Žleby, kamenolom",49.439560,16.425949
ST_52498,Osiky,49.456581,16.421352
ST_52499,"Osiky, točna",49.454918,16.422438
ST_52500,Vohančice,49.321842,16.394478
ST_52501,"Tišnov, Pejškov",49.316551,16.378515
ST_52502,Rohozec,49.390110,16.482914
ST_52503,Unín,49.382744,16.492226
ST_52504,Hluboké Dvory,49.382973,16.514133
ST_52505,"Tišnov, Jamné",49.375988,16.467680
ST_52506,"Tišnov, Hájek, Stanovisko rozcestí",49.364979,16.453314
ST_52507,"Železné, obec",49.360130,16.450266
ST_52508,"Železné, u Vitaru",49.356567,16.443518
ST_52509,"Tišnov, Nový hřbitov",49.350647,16.434652
ST_52510,"Dolní Loučky, orlovna",49.361885,16.353910
ST_52511,"Horní Loučky, obecní úřad",49.366993,16.341324
ST_52512,"Skryje, Arka a. s.",49.380245,16.317942
ST_52513,"Skryje, Boudy",49.384270,16.312363
ST_52514,"Lomnička, u Hamru",49.365986,16.425076
ST_52515,"Dolní Loučky, železniční stanice",49.358055,16.347445
ST_52516,"Újezd u Tišnova, závod",49.361347,16.331312
ST_52517,Újezd u Tišnova,49.365685,16.323372
ST_52518,"Skryje, rozcestí",49.373299,16.315119
ST_52519,Tišnovská Nová Ves,49.383766,16.293142
ST_52520,"Žďárec, náměstí",49.379578,16.267220
ST_52521,Vratislávka,49.386806,16.248537
ST_52522,Kaly,49.377834,16.352718
ST_52523,"Pernštejnské Jestřabí, Jilmoví, rozcestí",49.393997,16.329382
ST_52524,"Olší, Litava",49.410389,16.312237
ST_52525,Drahonín,49.413094,16.277102
ST_52526,Ochoz u Tišnova,49.427441,16.393606
ST_52527,"Běleč, Křeptov",49.440601,16.378132
ST_52528,Synalov,49.432262,16.413870
ST_52529,"Běleč, dolní konec",49.428425,16.375959
ST_52530,"Doubravník, železniční stanice",49.427948,16.352104
ST_52531,"Řikonín, železniční stanice",49.365578,16.308111
ST_52532,Rojetín,49.367424,16.257195
ST_52533,"Žďárec, u kostela",49.376251,16.264473
ST_52534,"Žďárec, Ostrov",49.374226,16.279617
ST_52535,Lesní Hluboké,49.268356,16.310196
ST_52536,"Lesní Hluboké, motel 9 křížů",49.266651,16.296541
ST_52537,"Zálesná Zhoř, rozcestí",49.261909,16.301336
ST_52538,"Domašov, cestmistrovství",49.257233,16.311991
ST_52539,Domašov,49.245403,16.343655
ST_52540,"Domašov, Nový konec",49.240334,16.347683
ST_52541,Říčky,49.232506,16.356726
ST_52542,"Ostrovačice, náměstí Viléma Mrštíka",49.210678,16.409513
ST_52543,"Brno, Tranzitní plynovod",49.174110,16.522722
ST_52544,"Troubsko, Kovopodnik",49.175823,16.511608
ST_52545,"Omice, Kývalka",49.190014,16.451805
ST_52546,"Domašov, u hřbitova",49.247189,16.343496
ST_52547,Javůrek,49.254543,16.360777
ST_52548,"Rudka, u křížku",49.243469,16.335032
ST_52549,Rudka,49.241581,16.330561
ST_52550,Litostrov,49.227062,16.334206
ST_52551,"Troubsko, U dráhy",49.163383,16.526943
ST_52552,"Brno, ZŠ Vedlejší",49.171055,16.569191
ST_52553,"Brno, Vltavská",49.172569,16.564402
ST_52554,"Brno, Labská",49.171432,16.559511
ST_52555,"Omice, Kývalka, spojovací",49.190407,16.456032
ST_52556,"Ostrovačice, Automotodrom",49.201088,16.445463
ST_52557,"Ostrovačice, hájenka Na Šípu",49.206409,16.438229
ST_52558,"Brno, Tribuna B",49.209160,16.453081
ST_52559,"Brno, Masarykův okruh",49.204700,16.447220
ST_52560,"Ostopovice, Lipová",49.163052,16.536032
ST_52561,"Střelice, dolní železniční stanice",49.156090,16.504906
ST_52562,"Střelice, obecní úřad",49.152649,16.503054
ST_52563,"Střelice, nákupní středisko",49.152767,16.493959
ST_52564,"Střelice, Vršovice",49.153442,16.480213
ST_52565,"Střelice, Zámeček",49.151699,16.470175
ST_52566,"Střelice, rozcestí Radostice",49.150463,16.464430
ST_52567,"Radostice, u Žemličků",49.143551,16.467291
ST_52568,"Radostice, koupaliště",49.138149,16.467962
ST_52569,"Radostice, Mlýnská silnice",49.135628,16.474970
ST_52570,"Prštice, u zámku",49.118023,16.473362
ST_52571,"Prštice, rozcestí Hlína",49.113503,16.468491
ST_52572,"Ořechov, kravín",49.108646,16.496456
ST_52573,"Ořechov, Jeřábkova",49.108910,16.512451
ST_52574,"Ořechov, obecní úřad",49.111515,16.518333
ST_52575,"Ořechov, zdravotní středisko",49.110485,16.527075
ST_52576,"Ořechov, tábor",49.110184,16.539925
ST_52577,"Želešice, u dálnice",49.115128,16.569014
ST_52578,"Želešice, u Sulzrů",49.116722,16.577471
ST_52579,"Želešice, hostinec",49.116810,16.581516
ST_52580,"Želešice, na kopci",49.118343,16.592052
ST_52581,"Modřice, smyčka",49.126972,16.604488
ST_52582,"Modřice, železniční stanice",49.133549,16.606997
ST_52583,"Modřice, náměstí",49.127716,16.615961
ST_52584,"Modřice, Za mlýnem",49.130699,16.624762
ST_52585,"Modřice, Drůbežářské závody",49.133705,16.630941
ST_52586,"Modřice, Olympia",49.139347,16.634026
ST_52587,"Troubsko, Lísek",49.171814,16.480038
ST_52588,"Omice, sokolovna",49.171993,16.454950
ST_52589,"Brno, Chrlice, nádraží",49.131943,16.656719
ST_52590,"Brno, Chrlice, smyčka",49.126568,16.654795
ST_52591,"Rebešovice, Horky",49.108662,16.641333
ST_52592,Rebešovice,49.104969,16.638035
ST_52593,"Rajhradice, váha",49.093620,16.635490
ST_52594,"Rajhradice, obecní úřad",49.091667,16.633934
ST_52595,Opatovice,49.075974,16.641073
ST_52596,"Blučina, obchodní středisko",49.056137,16.645115
ST_52597,"Rajhradice, Loučka",49.092567,16.621710
ST_52598,"Rajhrad, klášter",49.090885,16.614920
ST_52599,"Brno, Šromova",49.133869,16.650873
ST_52600,"Nebovidy, u kostela",49.141708,16.553837
ST_52601,"Nebovidy, dolní konec",49.142040,16.549112
ST_52602,"Ořechov, orlovna",49.111076,16.526129
ST_52603,"Ořechov, Kerendov",49.117390,16.525787
ST_52604,"Nebovidy, Závist",49.134426,16.528868
ST_52605,"Nebovidy, rozcestí Střelice",49.145416,16.531544
ST_52606,"Modřice, Olympia jih",49.135071,16.633863
ST_52607,"Modřice, Masarykova",49.131145,16.614594
ST_52608,"Modřice, Husova",49.132198,16.612158
ST_52609,"Rosice, Brněnská",49.182938,16.398251
ST_52610,"Rosice, STK",49.184719,16.404968
ST_52611,"Hlína, samota",49.123142,16.421009
ST_52612,Hlína,49.114510,16.427406
ST_52613,"Tetčice, železniční stanice",49.171967,16.408787
ST_52614,"Oslavany, Permonium",49.125767,16.345657
ST_52615,"Oslavany, Padochov, rozcestí",49.132729,16.352484
ST_52616,"Tetčice, Neslovická",49.166336,16.401901
ST_52617,"Přibyslavice, Radoškov, Spálený mlýn",49.294796,16.288857
ST_52618,"Přibyslavice, Radoškov",49.283997,16.302504
ST_52619,"Přibyslavice, obecní úřad",49.279739,16.262974
ST_52620,Stanoviště,49.237583,16.255713
ST_52621,Újezd u Rosic,49.222607,16.253994
ST_52622,"Újezd u Rosic, u kovárny",49.222416,16.248463
ST_52623,"Újezd u Rosic, samota",49.222004,16.238089
ST_52624,"Zbraslav, Březina",49.221817,16.282843
ST_52625,Zbraslav,49.221020,16.295809
ST_52626,"Zbraslav, Malinovského",49.217575,16.298769
ST_52627,"Příbram na Moravě, rozcestí 2.0",49.204666,16.310301
ST_52628,"Příbram na Moravě, Brodek",49.198605,16.304024
ST_52629,"Příbram na Moravě, Jednota",49.194500,16.302343
ST_52630,"Zastávka, Kopečky",49.196114,16.359186
ST_52631,"Zbraslav, u kostela",49.222469,16.293159
ST_52632,"Stanoviště, rozcestí 1.0",49.246529,16.262730
ST_52633,Zálesná Zhoř,49.251148,16.291372
ST_52634,"Zálesná Zhoř, hájenka",49.251881,16.278725
ST_52635,"Lukovany, točna",49.163361,16.295969
ST_52636,"Lukovany, na dolině",49.162933,16.299698
ST_52637,"Lukovany, u kapličky",49.163292,16.302805
ST_52638,"Zakřany, ZD",49.169186,16.319818
ST_52639,"Zakřany, obecní úřad",49.170330,16.325743
ST_52640,"Zakřany, Jednota",49.168716,16.331429
ST_52641,"Zbýšov, Jednota",49.161449,16.342754
ST_52642,Čučice,49.140007,16.277489
ST_52643,Ketkovice,49.159058,16.264105
ST_52644,"Ketkovice, kovárna",49.161018,16.261440
ST_52645,"Oslavany, Nová čtvrť",49.128754,16.323029
ST_52646,"Moravský Krumlov, škola",49.047596,16.301727
ST_52647,"Moravský Krumlov, Ivančická",49.050613,16.296661
ST_52648,"Moravský Krumlov, Rokytná, rozcestí",49.074574,16.326666
ST_52649,"Žerotice, Kyjovická",48.925526,16.165197
ST_52650,Kyjovice,48.915653,16.166540
ST_52651,"Moravský Krumlov, Polánka",49.068359,16.304117
ST_52652,"Jamolice, mateřská škola",49.072090,16.258284
ST_52653,"Jamolice, restaurace",49.073338,16.249430
ST_52654,"Jamolice, lesovna",49.079929,16.239199
ST_52655,"Znojmo, Přímětická rozcestí k Měst. lesíku",48.871452,16.040600
ST_52656,"Znojmo, Přímětice, Sklářská",48.878853,16.037464
ST_52657,"Hluboké Mašůvky, rozcestí Plenkovice",48.919266,16.025448
ST_52658,"Hluboké Mašůvky, hostinec",48.923134,16.025417
ST_52659,"Hluboké Mašůvky, dolní zastávka",48.927799,16.026234
ST_52660,"Hluboké Mašůvky, hájenka",48.937038,16.007540
ST_52661,"Bojanovice, odbočka k pile",48.952164,15.993046
ST_52662,"Bojanovice, hospodářství ZD",48.964390,15.992004
ST_52663,"Bojanovice, obecní úřad",48.969059,15.989056
ST_52664,"Jevišovice, náměstí",48.988045,15.992583
ST_52665,"Střelice, požární zbrojnice",48.994167,15.983194
ST_52666,"Střelice, hájenka",49.004967,15.974225
ST_52667,"Moravský Krumlov, průmyslová zóna",49.048908,16.339638
ST_52668,"Rešice, restaurace",49.053074,16.172037
ST_52669,"Rešice, dvůr",49.048588,16.164028
ST_52670,Horní Dubňany,49.062946,16.201328
ST_52671,"Horní Dubňany, obecní úřad",49.065899,16.203089
ST_52672,"Dolní Dubňany, u mostu",49.055515,16.224833
ST_52673,Dobřínsko,49.053528,16.260958
ST_52674,"Moravský Krumlov, Lerchov",49.049698,16.296095
ST_52675,"Tulešice, křižovatka",49.040096,16.204039
ST_52676,"Újezd, zámeček",49.023132,16.053993
ST_52677,"Běhařovice, Ratišovice",48.995647,16.054493
ST_52678,"Běhařovice, Stupešice, prodejna",48.984882,16.075508
ST_52679,"Mikulovice, náměstí",48.956589,16.092030
ST_52680,"Mikulovice, škola",48.956345,16.089300
ST_52681,Plaveč,48.929176,16.079838
ST_52682,"Hrušovany nad Jevišovkou, DAPO",48.836857,16.415297
ST_52683,"Práče, obecní úřad",48.877018,16.202394
ST_52684,"Vojkovice, sídliště",49.056812,16.603809
ST_52685,Holasice,49.078007,16.603970
ST_52686,"Židlochovice, ADOSA",49.028797,16.617033
ST_52687,"Žabčice, sokolovna",49.012878,16.600250
ST_52688,"Žabčice, železniční stanice",49.011452,16.595207
ST_52689,"Žabčice, u Mahovských",49.004734,16.609838
ST_52690,Přísnotice,49.003395,16.613415
ST_52691,"Modřice, Bobrava, motel",49.106888,16.601437
ST_52692,"Modřice, Bobrava, střed",49.105064,16.601406
ST_52693,Kupařovice,49.042099,16.487379
ST_52694,"Pravlov, rozcestí",49.053005,16.479074
ST_52695,"Trboušany, rozcestí",49.044838,16.471218
ST_52696,Trboušany,49.049141,16.463980
ST_52697,"Dolní Kounice, Trboušanská",49.066132,16.468147
ST_52698,"Dolní Kounice, Rybárna",49.071381,16.469110
ST_52699,Mělčany,49.075268,16.493576
ST_52700,"Dolní Kounice, Nové Kounice",49.078194,16.442358
ST_52701,"Dolní Kounice, u Machových",49.074760,16.447514
ST_52702,"Modřice, Uhelné sklady",49.118347,16.606220
ST_52703,"Modřice, Agropodnik",49.115719,16.606647
ST_52704,"Nikolčice, obecní úřad",48.995316,16.753469
ST_52705,"Nikolčice, Jednota",48.992386,16.753876
ST_52706,"Hustopeče, u stadionu",48.944199,16.733042
ST_52707,Bavory,48.835732,16.622435
ST_52708,Perná,48.855156,16.620798
ST_52709,"Perná, samota",48.859634,16.611095
ST_52710,Horní Věstonice,48.875874,16.624680
ST_52711,Dolní Věstonice,48.888252,16.643496
ST_52712,Strachotín,48.905281,16.652332
ST_52713,"Hustopeče, plnírna",48.917152,16.703184
ST_52714,"Mikulov, u pošty",48.807667,16.639627
ST_52715,"Mikulov, Pavlovská",48.810802,16.642496
ST_52716,"Mikulov, kasárna",48.816006,16.650171
ST_52717,"Klentnice, u rybníka",48.840855,16.642590
ST_52718,Klentnice,48.846779,16.644979
ST_52719,"Klentnice, rozcestí",48.851234,16.642916
ST_52720,"Milovice, restaurace",48.852329,16.698311
ST_52721,"Milovice, hájenka",48.843075,16.726725
ST_52722,"Bulhary, u sadu",48.836231,16.741364
ST_52723,"Bulhary, střed",48.833046,16.745817
ST_52724,"Bulhary, školka",48.828636,16.750328
ST_52725,"Bulhary, cihelna",48.816376,16.761377
ST_52726,"Lednice, skleníky",48.804268,16.779102
ST_52727,"Lednice, hospodářské družstvo",48.799999,16.791311
ST_52728,"Lednice, náměstí",48.800003,16.804153
ST_52729,"Lednice, škola",48.797340,16.806334
ST_52730,"Lednice, Apollo",48.785549,16.826424
ST_52731,"Břeclav, Charvátská Nová Ves, Lednická",48.766750,16.846556
ST_52732,"Břeclav, Poštorná, Hlavní na konci",48.758598,16.859367
ST_52733,"Břeclav, Poštorná, kostel",48.752911,16.867413
ST_52734,"Břeclav, Poštorná, Lesní",48.755741,16.873957
ST_52735,"Břeclav, náměstí TGM, kostel",48.759251,16.880796
ST_52736,"Břeclav, autobusové nádraží",48.754848,16.893417
ST_52737,"Břeclav, 1. máje",48.758461,16.878681
ST_52738,"Mikulov, Hliniště",48.813526,16.645689
ST_52739,"Mikulov, Gagarinova",48.813095,16.633690
ST_52740,"Mikulov, v lese",48.832027,16.679773
ST_52741,"Mikulov, Bezručova",48.812466,16.651058
ST_52742,"Rakvice, Trkmanský dvůr",48.867950,16.842758
ST_52743,"Velké Bílovice, Svárov",48.853710,16.882254
ST_52744,"Velké Bílovice, autobusové nádraží",48.851540,16.889208
ST_52745,"Velké Bílovice, kovárna",48.847786,16.895287
ST_52746,"Velké Bílovice, na konci",48.843220,16.901325
ST_52747,"Moravský Žižkov, Bílovská",48.835266,16.922611
ST_52748,"Moravský Žižkov, Křižovatka",48.833828,16.932327
ST_52749,"Moravský Žižkov, Benátky",48.828255,16.929070
ST_52750,"Moravský Žižkov, Prechov dvůr",48.820957,16.924828
ST_52751,"Břeclav, Stará Břeclav, křižovatka Ladná",48.779591,16.902613
ST_52752,"Břeclav, Stará Břeclav, Skopalíkova",48.772892,16.891363
ST_52753,"Břeclav, cukrovar",48.763462,16.885672
ST_52754,"Břeclav, náměstí TGM, městský úřad",48.759735,16.881306
ST_52755,"Břeclav, poliklinika",48.752842,16.883795
ST_52756,"Břeclav, BORS",48.750252,16.893110
ST_52757,"Břeclav, Pohansko, rozcestí",48.749451,16.900768
ST_52758,"Kostice, váha",48.746174,16.924543
ST_52759,"Lanžhot, obchodní středisko",48.728958,16.963511
ST_52760,"Lanžhot, autobusové nádraží",48.725056,16.965828
ST_52761,"Velké Pavlovice, gymnázium",48.904209,16.816479
ST_52762,"Břeclav, Gumotex",48.751362,16.894598
ST_52763,"Zaječí, za nádražím",48.894264,16.786972
ST_52764,"Zaječí, žel. st.",,
ST_52765,"Zaječí, mateřská škola",48.876472,16.768873
ST_52766,"Zaječí, restaurace",48.873077,16.766518
ST_52767,"Zaječí, škola",48.871666,16.773979
ST_52768,"Přítluky, pod věží",48.855270,16.773561
ST_52769,"Přítluky, Nové Mlýny, obalovna",48.860687,16.741718
ST_52770,"Přítluky, Nové Mlýny, Jednota",48.857853,16.731968
ST_52771,"Rakvice, škola",48.858170,16.806112
ST_52772,"Rakvice, kostel",48.858799,16.812416
ST_52773,"Rakvice, Trkmanský dvůr, rozcestí",48.869812,16.831636
ST_52774,"Lednice, Nejdek",48.812462,16.775269
ST_52775,"Mikulov, G-centrum",48.797646,16.627705
ST_52776,"Mikulov, Supermarket",48.805172,16.626892
ST_52777,"Mikulov, Poliklinika",48.804996,16.638546
ST_52778,"Mikulov, Žižkova",48.815876,16.650639
ST_52779,"Mikulov, Dukelská",48.813408,16.646713
ST_52780,"Mikulov, Pod Kozím hrádkem",48.808983,16.636108
ST_52781,"Mikulov, Valtická",48.801067,16.644783
ST_52782,"Mikulov, Mušlov, rozcestí",48.791035,16.673809
ST_52783,"Sedlec, pošta",48.779213,16.691376
ST_52784,"Sedlec, sídliště",48.773293,16.703678
ST_52785,"Valtice, bažantnice",48.752930,16.738859
ST_52786,"Valtice, autobusová stanice",48.742729,16.755522
ST_52787,"Valtice, celnice",48.738743,16.733452
ST_52788,"Valtice, Úvaly",48.741520,16.705681
ST_52789,"Valtice, Úvaly, na konci",48.742542,16.699415
ST_52790,"Valtice, železniční zastávka",48.748520,16.762465
ST_52791,"Valtice, hřbitov",48.752026,16.765306
ST_52792,"Hlohovec, obecní úřad",48.773972,16.763083
ST_52793,"Hlohovec, rybárna",48.775757,16.771297
ST_52794,"Hlohovec, Tři Grácie",48.776932,16.783220
ST_52795,"Lednice, Valtická",48.794975,16.799450
ST_52796,"Podivín, Fruta",48.823681,16.846773
ST_52797,"Podivín, Besední dům",48.829777,16.847799
ST_52798,"Podivín, železniční stanice",48.837009,16.853722
ST_52799,"Podivín, Bratislavská",48.829216,16.852863
ST_52800,"Velké Bílovice, ZD",48.846287,16.884087
ST_52801,"Valtice, kasárna",48.729309,16.774042
ST_52802,"Valtice, Boří Dvůr",48.721176,16.800900
ST_52803,"Valtice, nemocnice",48.742882,16.760649
ST_52804,"Valtice, česká čtvrť",48.744614,16.770630
ST_52805,"Valtice, hájenka",48.746277,16.792044
ST_52806,"Břeclav, Poštorná, Valtická",48.756557,16.856743
ST_52807,"Ladná, Mlýnská",48.808208,16.884937
ST_52808,"Ladná, železniční stanice",48.811607,16.880299
ST_52809,"Ladná, škola",48.805473,16.872154
ST_52810,"Podivín, mechanizační středisko",48.819180,16.874680
ST_52811,"Rakvice, U Šutráku",48.852062,16.821323
ST_52812,"Lanžhot, u mostu",48.729073,16.973124
ST_52813,"Kostice, Lanžhotská",48.742493,16.978943
ST_52814,"Kostice, obecní úřad",48.746391,16.981564
ST_52815,"Tvrdonice, na konci",48.754650,16.987249
ST_52816,"Tvrdonice, náměstí",48.760891,16.992775
ST_52817,"Tvrdonice, Týnecká",48.764465,16.995481
ST_52818,"Týnec, váha",48.779381,17.009993
ST_52819,"Moravská Nová Ves, křižovatka",48.802639,17.014648
ST_52820,"Moravská Nová Ves, železniční stanice",48.800110,17.021576
ST_52821,"Mikulčice, cihelna",48.816452,17.047071
ST_52822,"Mikulčice, obecní úřad",48.817184,17.051168
ST_52823,"Mikulčice, Těšice",48.821243,17.059269
ST_52824,"Lužice, železniční stanice",48.828575,17.062433
ST_52825,"Lužice, pošta",48.831783,17.067123
ST_52826,"Lužice, u školy",48.837399,17.069540
ST_52827,"Lužice, zdravotní středisko",48.841713,17.073183
ST_52828,"Hodonín, Kapřiska, rybníky",48.847977,17.092638
ST_52829,"Hodonín, Kapřiska",48.852238,17.107159
ST_52830,"Hodonín, u podjezdu",48.851048,17.113791
ST_52831,"Kostice, kaplička",48.747440,16.981178
ST_52832,"Kostice, Břeclavská",48.748802,16.976149
ST_52833,"Prušánky, u mlýna",48.831711,16.971945
ST_52834,"Prušánky, obecní úřad",48.828938,16.981646
ST_52835,"Prušánky, na konci",48.830441,16.986933
ST_52836,"Josefov, u kostela",48.839180,17.009504
ST_52837,"Hodonín, Písečný, farma",48.850151,17.067133
ST_52838,"Dolní Bojanovice, dolní zastávka",48.856075,17.030054
ST_52839,"Dolní Bojanovice, horní zastávka",48.861977,17.026182
ST_52840,"Starý Poddvorov, Čekačka",48.875977,16.998020
ST_52841,"Starý Poddvorov, hřiště",48.881435,16.988943
ST_52842,"Starý Poddvorov, obec",48.878468,16.981495
ST_52843,"Nový Poddvorov, rozcestí",48.875900,16.975027
ST_52844,"Čejkovice, Cigánov",48.897102,16.944014
ST_52845,"Čejkovice, kovárna",48.900757,16.939804
ST_52846,"Čejkovice, u kostela",48.905003,16.944042
ST_52847,"Nový Poddvorov, obecní úřad",48.870110,16.964092
ST_52848,"Čejkovice, V Kratinách",48.909706,16.940533
ST_52849,"Čejč, železniční stanice",48.941780,16.959236
ST_52850,"Břeclav, Jana Palacha",48.756161,16.888901
ST_52851,"Břeclav, Poštorná, Nádražní",48.752102,16.858368
ST_52852,"Břeclav, Poštorná, PKZ",48.751965,16.852039
ST_52853,"Břeclav, Poštorná, Tovární čtvrť",48.754711,16.849600
ST_52854,"Břeclav, Poštorná, Valtická, točna",48.758003,16.849743
ST_52855,"Břeclav, Poštorná, Hlavní",48.755394,16.863281
ST_52856,"Břeclav, Lanžhotská",48.750778,16.903667
ST_52857,"Břeclav, Městský hřbitov",48.750366,16.906647
ST_52858,"Břeclav, Dům kultury",48.757099,16.884827
ST_52859,"Břeclav, Charvátská Nová Ves, Palackého",48.762333,16.851011
ST_52860,"Břeclav, Charvátská N. Ves, Obránců míru",48.769287,16.847620
ST_52861,"Břeclav, Poštorná, Jana Skácela",48.749847,16.869392
ST_52862,"Břeclav, Poštorná, Hraniční",48.746437,16.870766
ST_52863,"Břeclav, Poštorná, FOSFA",48.741131,16.870569
